Time,Document,Desk,DoorHandle,Hand_1,Hand_2,Mucosa_1,Mucosa_2,Air,Viral Exposure_Fomites_1,Viral Exposure_Fomites_2,Viral Exposure_CloseContact_1,Viral Exposure_CloseContact_2,Viral Exposure_Aerosol_1,Viral Exposure_Aerosol_2,Viral Exposure_Total_1,Viral Exposure_Total_2,Risk_1,Risk_2
3.69957185022631,3201360.44609708,14172562.3550743,83743.1705147137,149082.779642592,391530.175161841,98538.1194625465,4000000,527220.930080364,91486.1596733567,4000000,30871.2426915333,4000000,14903.2911392578,4000000,137260.693504148,4000000,0.293544755170307,0.999959998046938
3.72457185022631,3218455.38509828,14254068.2255408,84206.3393141334,149852.151656249,392239.241107239,99454.6396564669,4000000,527380.817926788,92577.9845034317,4000000,31083.6826915333,4000000,15031.8208305161,4000000,138693.488025481,4000000,0.296102658010663,0.999959998046938
3.74957185022631,3235542.55283987,14335444.6220404,84670.1453687009,150620.570105093,392947.696490452,100373.182687489,4000000,527535.694889841,93675.4259288031,4000000,31296.1226915333,4000000,15160.3888805007,4000000,140131.937500837,4000000,0.298661339980252,0.999959998046938
3.77457185022631,3252621.93022509,14416691.7733339,85134.5860220333,151388.03709027,393655.514035215,101293.733703911,4000000,527685.718010553,94778.4769916314,4000000,31508.5626915333,4000000,15288.9940870494,4000000,141576.033770214,4000000,0.301220710683138,0.999959998046938
3.79957185022631,3269693.49759995,14497809.906966,85599.6585986173,152154.554632531,394362.668302734,102216.277927109,4000000,527831.03940829,95887.1307491285,4000000,31721.0026915333,4000000,15417.635285676,4000000,143025.768726338,4000000,0.303780680274373,0.999959998046938
3.82457185022631,3286757.23479717,14578799.24932,86065.360405506,152920.124676889,395069.135574527,103140.800650683,4000000,527971.806435,97001.3802729885,4000000,31933.4426915333,4000000,15546.3113483891,4000000,144481.134312911,4000000,0.306341159458753,0.999959998046938
3.84957185022631,3303813.12117732,14659660.025667,86531.6887339077,153684.749097017,395774.893742732,104067.28723964,4000000,528108.161824621,98121.2186488499,4000000,32145.8826915333,4000000,15675.0211825487,4000000,145942.122522932,4000000,0.308902059489699,0.999959998046938
3.87457185022631,3320861.1356673,14740392.4602135,86998.6408606707,154448.429699396,396479.922207398,104995.723129608,4000000,528240.243837811,99246.6389757901,4000000,32358.3226915333,4000000,15803.7637297579,4000000,147408.725397081,4000000,0.31146329216825,0.999959998046938
3.89957185022631,3337901.2567963,14820996.7761452,87466.2140496731,155211.168227228,397184.201780313,105926.093826088,4000000,528368.186402141,100377.634365849,4000000,32570.7626915333,4000000,15932.5379647902,4000000,148880.935022173,4000000,0.314024769842176,0.999959998046938
3.92457185022631,3354933.46272949,14901473.1956684,87934.4055531226,155972.966364127,397887.71459496,106858.384903729,4000000,528492.119247895,101514.197943581,4000000,32783.2026915333,4000000,16061.3428945495,4000000,150358.743529664,4000000,0.316586405405184,0.999959998046938
3.94957185022631,3371957.7312995,14981821.9400485,88403.2126127719,156733.825737604,398590.4440222,107792.582005637,4000000,528612.168039607,102656.322845631,4000000,32995.6426915333,4000000,16190.1775570634,4000000,151842.143094227,4000000,0.319148112296226,0.999959998046938
3.9745718502263,3388974.04003584,15062043.2296467,88872.6324610559,157493.747922346,399292.374591334,108728.670842713,4000000,528728.454503491,103804.002220337,4000000,33208.0826915333,4000000,16319.0410205077,4000000,153331.125932379,4000000,0.321709804498895,0.999959998046938
3.9995718502263,3405982.36619249,15142137.2839532,89342.6623221549,158252.734443319,399993.491916177,109666.637193011,4000000,528841.096550858,104957.22922736,4000000,33420.5226915333,4000000,16447.9323822616,4000000,154825.684301154,4000000,0.324271396540905,0.999959998046938
4.02457185022631,3422982.68677358,15222104.3216199,89813.2994129889,159010.786778686,400693.782625855,110606.466901128,4000000,528950.208397684,106115.997037322,4000000,33632.9626915333,4000000,16576.8507679923,4000000,156325.810496848,4000000,0.326832803493645,0.999959998046938
4.04957185022631,3439974.97855756,15301944.5604897,90284.5409441478,159767.906362562,401393.234299994,111548.145877606,4000000,529055.900680415,107280.298831486,4000000,33845.4026915333,4000000,16705.7953307687,4000000,157831.496853788,4000000,0.32939394097181,0.999959998046938
4.07457185022631,3456959.21811966,15381658.217625,90756.3841207608,160524.094587611,402091.835408047,112491.660098372,4000000,529158.280568152,108450.127801433,4000000,34057.8426915333,4000000,16834.7652502025,4000000,159342.735743169,4000000,0.331954725133093,0.999959998046938
4.09957185022631,3473935.38185295,15461245.5093332,91228.8261433091,161279.352807496,402789.575252476,113436.995604179,4000000,529257.451871319,109625.477148777,4000000,34270.2826915333,4000000,16963.7597316163,4000000,160859.519571927,4000000,0.334515072677943,0.999959998046938
4.12457185022631,3490903.44598804,15540706.6511924,91701.8642083861,162033.68233919,403486.443915559,114384.138500085,4000000,529353.515146922,110806.340084883,4000000,34482.7226915334,4000000,17092.7780052378,4000000,162381.840781654,4000000,0.337074900849376,0.999959998046938
4.14957185022631,3507863.38661148,15620041.8580733,92175.4955094084,162787.084465148,404182.432209575,115333.074954937,4000000,529446.567800509,111992.709830609,4000000,34695.1626915334,4000000,17221.8193254197,4000000,163909.691847562,4000000,0.339634127432842,0.999959998046938
4.17457185022631,3524815.17968295,15699251.3441621,92649.7172372791,163539.560435362,404877.531630175,116283.791200881,4000000,529536.704184944,113184.57961606,4000000,34907.6026915334,4000000,17350.8829698829,4000000,165443.065277477,4000000,0.342192670756133,0.999959998046938
4.19957185022631,3541758.80105135,15778335.3229797,93124.5265810095,164291.111469296,405571.734312703,117236.273532883,4000000,529624.015696068,114381.942680363,4000000,35120.0426915334,4000000,17479.9682389847,4000000,166981.953610881,4000000,0.344750449689338,0.999959998046938
4.22457185022631,3558694.22646983,15857294.0074016,93599.9207282985,165041.738757708,406265.032991319,118190.508308268,4000000,529708.590865382,115584.792271443,4000000,35332.4826915334,4000000,17609.0744550092,4000000,168526.349417986,4000000,0.34730738364484,0.999959998046938
4.24957185022631,3575621.4316098,15936127.6096755,94075.8968660754,165791.443464368,406957.420960707,119146.481946272,4000000,529790.515449808,116793.121645826,4000000,35544.9226915334,4000000,17738.20096148,4000000,170076.24529884,4000000,0.349863392577344,0.999959998046938
4.27457185022631,3592540.39207409,16014836.341438,94552.4521810063,166540.226727679,407648.892040234,120104.180927614,4000000,529869.872518647,118006.924068445,4000000,35757.3626915334,4000000,17867.3471224948,4000000,171631.633882473,4000000,0.352418396983937,0.999959998046938
4.29957185022631,3609451.08340918,16093420.4137307,95029.5838599671,167288.089662203,408339.440540383,121063.591794068,4000000,529946.742537809,119226.192812459,4000000,35969.8026915334,4000000,17996.5123220803,4000000,173192.507826073,4000000,0.354972317904179,0.999959998046938
4.32457185022631,3626353.48111666,16171880.0370145,95507.2890904861,168035.033360098,409029.061231329,122024.701148066,4000000,530021.203451406,120450.921159088,4000000,36182.2426915334,4000000,18125.695963568,4000000,174758.85981419,4000000,0.357525076920217,0.999959998046938
4.34957185022631,3643247.56066395,16250215.4211841,95985.5650611568,168781.058892472,409717.749313512,122987.495652294,4000000,530093.330760779,121681.102397453,4000000,36394.6826915334,4000000,18254.8974689888,4000000,176330.682557975,4000000,0.360076596156923,0.999959998046938
4.37457185022631,3660133.29749423,16328426.7755808,96464.4089620234,169526.167310665,410405.500390087,123951.962029311,4000000,530163.19760106,122916.729824423,4000000,36607.1226915334,4000000,18384.1162784874,4000000,177907.968794444,4000000,0.362626798282046,0.999959998046938
4.39957185022631,3677010.66703582,16406514.3090047,96943.8179849409,170270.359647446,411092.310441125,124918.087061175,4000000,530230.874815324,124157.796744482,4000000,36819.5626915334,4000000,18513.351849754,4000000,179490.711285769,4000000,0.365175606506389,0.999959998046938
4.42457185022631,3693879.64471087,16484478.2297263,97423.7893239116,171013.63691815,411778.175799461,125885.857589082,4000000,530296.431026428,125404.29646959,4000000,37032.0026915334,4000000,18642.603657475,4000000,181078.902818599,4000000,0.36772294458399,0.999959998046938
4.44957185022631,3710740.20594348,16562318.7454976,97904.3201753985,171756.000121743,412463.093128077,126855.260513007,4000000,530359.932706587,126656.222319067,4000000,37244.4426915334,4000000,18771.8711928002,4000000,182672.536203401,4000000,0.37026873681232,0.999959998046938
4.47457185022631,3727592.32616729,16640036.0635617,98385.4077386184,172497.450241829,413147.059398925,127826.28279136,4000000,530421.44424478,127913.567619472,4000000,37456.8826915334,4000000,18901.1539628266,4000000,184271.604273832,4000000,0.37281290803249,0.999959998046938
4.49957185022631,3744435.98083255,16717630.3906633,98867.049215815,173237.988247598,413830.071873102,128798.911440651,4000000,530481.028012033,129176.325704494,4000000,37669.3226915334,4000000,19030.4514900988,4000000,185876.099886126,4000000,0.375355383629456,0.999959998046938
4.52457185022631,3761271.14541275,16795101.9330568,99349.2418125135,173977.615094714,414512.128082281,129773.133535159,4000000,530538.744424667,130444.489914855,4000000,37881.7626915334,4000000,19159.7633121249,4000000,187486.015918513,4000000,0.377896089532239,0.999959998046938
4.54957185022631,3778097.79541073,16872450.8965154,99831.982737759,174716.331726159,415193.225811333,130748.936206613,4000000,530594.652005557,131718.053598208,4000000,38094.2026915334,4000000,19289.0889809075,4000000,189101.345270649,4000000,0.380434952214142,0.999959998046938
4.57457185022631,3794915.90636446,16949677.4863388,100315.269204337,175454.139073024,415873.363082049,131726.306643875,4000000,530648.807443467,132997.010109054,4000000,38306.6426915334,4000000,19418.4280624894,4000000,190722.080863077,4000000,0.382971898692963,0.999959998046938
4.59957185022631,3811725.45385237,17026781.907361,100799.098428981,176191.038055249,416552.538137903,132705.232092633,4000000,530701.265650542,134281.35280865,4000000,38519.0826915334,4000000,19547.7801365135,4000000,192348.215636697,4000000,0.385506856531214,0.999959998046938
4.62457185022631,3828526.41349837,17103764.3639572,101283.467632565,176927.029582329,417230.749429779,133685.699855103,4000000,530752.079817976,135571.075064938,4000000,38731.5226915334,4000000,19677.144795797,4000000,193979.742552268,4000000,0.388039753836329,0.999959998046938
4.64957185022631,3845318.76097642,17180625.0600505,101768.374040281,177662.114553974,417907.995602618,134667.697289732,4000000,530801.301469955,136866.170252465,4000000,38943.9626915334,4000000,19806.5216459178,4000000,195616.654589916,4000000,0.39057051926087,0.999959998046938
4.67457185022631,3862102.47201494,17257364.1991181,102253.814881808,178396.293860725,418584.275482903,135651.21181091,4000000,530848.980515894,138166.631752318,4000000,39156.4026915334,4000000,19935.9103048153,4000000,197258.944748667,4000000,0.393099082002731,0.999959998046938
4.69957185022631,3878877.52240079,17333981.9841977,102739.787391467,179129.568384547,419259.588066949,136636.230888685,4000000,530895.165301052,139472.452952057,4000000,39368.8426915334,4000000,20065.3104024026,4000000,198906.606045993,4000000,0.395625371805318,0.999959998046938
4.72457185022632,3895643.88798303,17410478.6178925,103226.288808363,179861.938999372,419933.932509939,137622.742048488,4000000,530939.902655544,140783.627245654,4000000,39581.2826915334,4000000,20194.7215801912,4000000,200559.631517379,4000000,0.39814931895774,0.999959998046938
4.74957185022632,3912401.5446764,17486854.302377,103713.316376524,180593.406571623,420607.308115651,138610.732870856,4000000,530983.237941832,142100.148033439,4000000,39793.7226915334,4000000,20324.1434909278,4000000,202218.0142159,4000000,0.400670854294969,0.999959998046938
4.77457185022632,3929150.46846455,17563109.2394016,104200.867345023,181323.971960697,421279.714326851,139600.190991168,4000000,531025.215100718,143422.008722042,4000000,40006.1626915334,4000000,20453.5757982419,4000000,203881.747211817,4000000,0.403189909198001,0.999959998046938
4.79957185022632,3945890.6354031,17639243.6302977,104688.938968095,182053.636019427,421951.150716285,140591.104099376,4000000,531065.8766959,144749.20272435,4000000,40218.6026915334,4000000,20583.0181763048,4000000,205550.823592189,4000000,0.405706415593997,0.999959998046938
4.82457185022632,3962622.02162235,17715257.675982,105177.528505241,182782.399594512,422621.616978254,141583.45993975,4000000,531105.263957131,146081.723459456,4000000,40431.0426915334,4000000,20712.4703094994,4000000,207225.236460488,4000000,0.408220305956409,0.999959998046938
4.84957185022632,3979344.60332997,17791151.5769606,105666.633221337,183510.263526924,423291.112920725,142577.246310621,4000000,531143.416822022,147419.564352614,4000000,40643.4826915334,4000000,20841.9318920999,4000000,208904.978936248,4000000,0.410731513305094,0.999959998046938
4.87457185022632,3996058.35681333,17866925.5333332,106156.250386718,184237.228652289,423959.638457937,143572.451064128,4000000,531180.373976542,148762.718835206,4000000,40855.9226915334,4000000,20971.4026279622,4000000,210590.044154702,4000000,0.4132399712064,0.999959998046938
4.89957185022632,4012763.25844179,17942579.7447969,106646.377277267,184963.295801246,424627.193603489,144569.062105971,4000000,531216.17289424,150111.180344696,4000000,41068.3626915334,4000000,21100.882230223,4000000,212280.425266452,4000000,0.415745613773253,0.999959998046938
4.92457185022632,4029459.28466873,18018114.4106495,107137.011174496,185688.465799788,425293.778463859,145567.067395166,4000000,531250.849874247,151464.9423246,4000000,41280.8026915334,4000000,21230.3704210096,4000000,213976.115437143,4000000,0.418248375665202,0.999959998046938
4.94957185022632,4046146.41203348,18093529.7297934,107628.14936562,186412.739469575,425959.393232341,146566.454943806,4000000,531284.440078076,152823.998224451,4000000,41493.2426915334,4000000,21359.8669311576,4000000,215677.107847142,4000000,0.420748192088462,0.999959998046938
4.97457185022632,4062824.61716308,18168825.9007384,108119.789143621,187136.117628237,426624.038183364,147567.21281682,4000000,531316.977565282,154188.341499769,4000000,41705.6826915334,4000000,21489.3714999384,4000000,217383.395691241,4000000,0.423244998795927,0.999959998046938
4.99957185022632,4079493.87677392,18244003.121605,108611.927807316,187858.601089652,427287.713667184,148569.329131738,4000000,531348.495327992,155557.965612035,4000000,41918.1226915334,4000000,21618.8838747944,4000000,219094.972178363,4000000,0.425738732087166,0.999959998046938
5.02457185022632,4096154.16767326,18319061.5901271,109104.56266141,188580.190664212,427950.420104895,149572.792058465,4000000,531379.02532436,156932.864028659,4000000,42130.5626915334,4000000,21748.4038110833,4000000,220811.830531276,4000000,0.42822932880839,0.999959998046938
5.04957185022632,4112805.46676059,18394001.5036551,109597.691016555,189300.88715907,428612.157983777,150577.589819043,4000000,531408.598510974,158313.030222961,4000000,42343.0026915334,4000000,21877.93107183,4000000,222533.963986325,4000000,0.430716726352406,0.999959998046938
5.07457185022632,4129447.75102895,18468823.0591583,110091.310189395,190020.691378373,429272.927852931,151583.710687429,4000000,531437.244874241,159698.457674145,4000000,42555.4426915334,4000000,22007.4654274861,4000000,224261.365793165,4000000,0.433200862658537,0.999959998046938
5.09957185022632,4146080.99756608,18543526.4532275,110585.417502613,190739.604123483,429932.730319189,152591.142989274,4000000,531464.993460794,161089.139867279,4000000,42767.8826915334,4000000,22137.006655697,4000000,225994.029214509,4000000,0.435681676212527,0.999959998046938
5.12457185022632,4162705.18355548,18618111.8820774,111080.01028497,191457.626193181,430591.566043297,153599.875101695,4000000,531491.872406945,162485.070293275,4000000,42980.3226915334,4000000,22266.5545410771,4000000,227731.947525886,4000000,0.43815910604641,0.999959998046938
5.14957185022632,4179320.28627748,18692579.5415487,111575.085871348,192174.758383861,431249.435736326,154609.895453058,4000000,531517.908967216,163886.242448872,4000000,43192.7626915334,4000000,22396.1088749906,4000000,229475.114015396,4000000,0.44063309173837,0.999959998046938
5.17457185022632,4195926.28311004,18766929.6271106,112070.641602778,192891.001489711,431906.340156325,155621.192522765,4000000,531543.12954197,165292.649836616,4000000,43405.2026915334,4000000,22525.6694553408,4000000,231223.52198349,4000000,0.443103573412556,0.999959998046938
5.19957185022632,4212523.15152965,18841162.3338629,112566.674826479,193606.356302886,432562.280105177,156633.754841033,4000000,531567.559704186,166704.285964851,4000000,43617.6426915335,4000000,22655.2360863642,4000000,232977.164742748,4000000,0.445570491738887,0.999959998046938
5.22457185022632,4229110.86911207,18915277.8565376,113063.18289588,194320.823613664,433217.256425664,157647.570988684,4000000,531591.224225383,168121.144347695,4000000,43830.0826915335,4000000,22784.8085784329,4000000,234736.035617661,4000000,0.448033787932819,0.999959998046938
5.24957185022632,4245689.41353299,18989276.389501,113560.16317065,195034.404210602,433871.269998714,158662.629596935,4000000,531614.147100742,169543.218505038,4000000,44042.5226915335,4000000,22914.3867478617,4000000,236500.127944433,4000000,0.450493403755093,0.999959998046938
5.27457185022632,4262258.76256866,19063158.1267559,114057.61301672,195747.098880671,434524.321740822,159678.919347188,4000000,531636.351573437,170970.50196252,4000000,44254.9626915335,4000000,23043.9704167224,4000000,238269.435070776,4000000,0.45294928151145,0.999959998046938
5.29957185022632,4278818.89409645,19136923.2619428,114555.529806305,196458.908409392,435176.412601645,160696.42897082,4000000,531657.860158198,172402.988251527,4000000,44467.4026915335,4000000,23173.5594126626,4000000,240043.950355723,4000000,0.45540136405232,0.999959998046938
5.32457185022632,4295369.78609537,19210571.988342,115053.910917923,197169.83358096,435827.543561734,161715.147248984,4000000,531678.694664146,173840.670909177,4000000,44679.8426915335,4000000,23303.1535687319,4000000,241823.667169442,4000000,0.457849594772484,0.999959998046938
5.34957185022632,4311911.41664648,19284104.4988748,115552.753736411,197879.87517836,436477.71563043,162735.063012397,4000000,531698.876216904,175283.543478311,4000000,44892.2826915335,4000000,23432.7527232117,4000000,243608.578893056,4000000,0.460293917610708,0.999959998046938
5.37457185022632,4328443.76393331,19357520.9861056,116052.055652941,198589.033983475,437126.929843878,163756.165141146,4000000,531718.425280018,176731.599507488,4000000,45104.7226915335,4000000,23562.3567194521,4000000,245398.678918473,4000000,0.462734277049345,0.999959998046938
5.39957185022632,4344966.80624221,19430821.6422431,116551.814065033,199297.31077719,437775.187263176,164778.442564482,4000000,531737.361675706,178184.832550972,4000000,45317.1626915335,4000000,23691.9654057122,4000000,247193.960648217,4000000,0.465170618113911,0.999959998046938
5.42457185022633,4361480.52196268,19504006.6591417,117052.026376566,200004.706339487,438422.488972642,165801.88426062,4000000,531755.704604959,179643.23616873,4000000,45529.6026915335,4000000,23821.578635007,4000000,248994.41749527,4000000,0.467602886372632,0.999959998046938
5.44957185022633,4377984.88958758,19577076.2283029,117552.689997789,200711.221449536,439068.836078187,166826.479256549,4000000,531773.472667008,181106.803926422,4000000,45742.0426915335,4000000,23951.1962649576,4000000,250800.042882912,4000000,0.470031027935962,0.999959998046938
5.47457185022633,4394479.88771343,19650030.540877,118053.802345328,201416.856885778,439714.229705798,167852.216627825,4000000,531790.683878185,182575.529395397,4000000,45954.4826915335,4000000,24080.8181576477,4000000,252610.830244578,4000000,0.472454989456069,0.999959998046938
5.49957185022633,4410965.49504057,19722869.7876638,118555.360842195,202121.613426005,440358.671000112,168879.085498384,4000000,531807.355690191,184049.406152689,4000000,46166.9226915335,4000000,24210.4441794831,4000000,254426.773023706,4000000,0.474874718126295,0.999959998046938
5.52457185022633,4427441.69037332,19795594.1591146,119057.362917792,202825.491847432,441002.161123083,169907.075040347,4000000,531823.505007789,185528.427781012,4000000,46379.3626915335,4000000,24340.0742010563,4000000,256247.864673601,4000000,0.477290161680583,0.999959998046938
5.54957185022633,4443908.45262013,19868203.8453327,119559.806007917,203528.492926766,441644.701252739,170936.174473824,4000000,531839.14820595,187012.587868753,4000000,46591.8026915335,4000000,24469.7080970156,4000000,258074.098657301,4000000,0.479701268392879,0.999959998046938
5.57457185022633,4460365.76079366,19940699.0360751,120062.687554768,204230.617440274,442286.29258201,171966.373066729,4000000,531854.301146449,188501.880009972,4000000,46804.2426915335,4000000,24599.3457459378,4000000,259905.468447443,4000000,0.482107987076501,0.999959998046938
5.59957185022633,4476813.59401087,20013079.9207535,120566.005006942,204931.866163839,442926.936317637,172997.660134583,4000000,531868.979193958,189996.2978044,4000000,47016.6826915335,4000000,24728.9870302051,4000000,261741.967526138,4000000,0.484510267083476,0.999959998046938
5.62457185022633,4493251.93149308,20085346.6884353,121069.755819442,205632.23987302,443566.633679149,174030.025040332,4000000,531883.197231618,191495.834857431,4000000,47229.1226915335,4000000,24858.6318358858,4000000,263583.58938485,4000000,0.486908058303852,0.999959998046938
5.64957185022633,4509680.75256598,20157499.527845,121573.937453671,206331.7393431,444205.385897902,175063.457194154,4000000,531896.969676131,193000.484780126,4000000,47441.5626915335,4000000,24988.2800526189,4000000,265430.327524278,4000000,0.489301311164979,0.999959998046938
5.67457185022633,4526100.03665964,20229538.6273648,122078.547377439,207030.365349142,444843.194216188,176097.946053279,4000000,531910.310492383,194510.241189208,4000000,47654.0026915335,4000000,25117.9315735019,4000000,267282.175454243,4000000,0.491689976630755,0.999959998046938
5.69957185022633,4542509.76330849,20301464.1750362,122583.583064956,207728.118666026,445480.059886392,177133.481121794,4000000,531923.233207599,196025.097707059,4000000,47866.4426915335,4000000,25247.586294983,4000000,269139.126693575,4000000,0.494074006200853,0.999959998046938
5.72457185022633,4558909.91215131,20373276.3585605,123089.041996832,208425.000068502,446115.984170205,178170.05195047,4000000,531935.750925059,197545.047961723,4000000,48078.8826915335,4000000,25377.2441167553,4000000,271001.174770012,4000000,0.496453351909905,0.999959998046938
5.74957185022633,4575300.46293112,20444975.3653,123594.921660077,209121.010331219,446750.968337895,179207.648136569,4000000,531947.876337391,199070.085586903,4000000,48291.3226915335,4000000,25506.9049416558,4000000,272868.313220092,4000000,0.498827966326666,0.999959998046938
5.77457185022633,4591681.39549521,20516561.3822792,124101.219548093,209816.150228771,447385.013667612,180246.259323667,4000000,531959.621739431,200600.204221958,4000000,48503.7626915335,4000000,25636.5686755665,4000000,274740.535589058,4000000,0.501197802553147,0.999959998046938
5.79957185022633,4608052.68979493,20588034.5961854,124607.933160673,210510.420535728,448018.121444747,181285.875201472,4000000,531970.9990407,202135.397511908,4000000,48716.2026915335,4000000,25766.235227319,4000000,276617.83543076,4000000,0.503562814223711,0.999959998046938
5.82457185022633,4624414.32588571,20659395.1933696,125115.060003999,211203.822026667,448650.29296133,182326.485505642,4000000,531982.019777469,203675.659107429,4000000,48928.6426915335,4000000,25895.9045086022,4000000,278500.206307565,4000000,0.505922955504148,0.999959998046938
5.84957185022633,4640766.28392687,20730643.3598478,125622.597590632,211896.355476201,449281.529515462,183368.080017608,4000000,531992.695124469,205220.982664857,4000000,49141.0826915335,4000000,26025.5764338726,4000000,280387.641790262,4000000,0.508278181090718,0.999959998046938
5.87457185022633,4657108.54418151,20801779.2813014,126130.543439509,212588.021659013,449911.832410794,184410.648564391,4000000,532003.035906209,206771.361846184,4000000,49353.5226915335,4000000,26155.2509202677,4000000,282280.135457985,4000000,0.510628446209163,0.999959998046938
5.89957185022633,4673441.08701639,20872803.1430786,126638.895075939,213278.821349874,450541.202956024,185454.181018431,4000000,532013.052607961,208326.790319064,4000000,49565.9626915335,4000000,26284.9278875219,4000000,284177.680898119,4000000,0.512973706613691,0.999959998046938
5.92457185022633,4689763.89290179,20943715.1301948,127147.650031593,213968.75532367,451169.642464441,186498.667297404,4000000,532022.75538639,209887.26175681,4000000,49778.4026915335,4000000,26414.6072578851,4000000,286080.271706228,4000000,0.515313918585928,0.999959998046938
5.94957185022633,4706076.9424113,21014515.4273336,127656.8058445,214657.824355424,451797.152253491,187544.09736405,4000000,532032.154079848,211452.769838394,4000000,49990.8426915335,4000000,26544.2889560439,4000000,287987.901485971,4000000,0.517649038933848,0.999959998046938
5.97457185022633,4722380.21622172,21085204.2188478,128166.36005904,215346.029220317,452423.733644369,188590.461225995,4000000,532041.258218355,213023.308248453,4000000,50203.2826915335,4000000,26673.9729090452,4000000,289900.563849031,4000000,0.519979024990665,0.999959998046938
5.99957185022633,4738673.69511282,21155781.68876,128676.310225933,216033.370693706,453049.387961645,189637.74893558,4000000,532050.077033259,214598.870677285,4000000,50415.7226915335,4000000,26803.6590462222,4000000,291818.25241504,4000000,0.522303834613705,0.999959998046938
6.02457185022633,4754957.35996722,21226248.0207633,129186.653902236,216719.849551139,453674.116532903,190685.950589684,4000000,532058.619466601,216179.450820853,4000000,50628.1626915335,4000000,26933.3472991229,4000000,293740.960811509,4000000,0.524623426183242,0.999959998046938
6.04957185022633,4771231.19177013,21296603.3982225,129697.388651332,217405.466568374,454297.920688418,191735.056329555,4000000,532066.894180174,217765.042380786,4000000,50840.6026915335,4000000,27063.0376014406,4000000,295668.68267376,4000000,0.52693775860131,0.999959998046938
6.07457185022633,4787495.17160919,21366848.0041747,130208.512042923,218090.222521394,454920.801760837,192785.056340635,4000000,532074.909564314,219355.639064381,4000000,51053.0426915335,4000000,27192.7298889465,4000000,297601.411644861,4000000,0.529246791290487,0.999959998046938
6.09957185022633,4803749.28067428,21436982.0213298,130720.021653021,218774.118186416,455542.761084893,193835.940852391,4000000,532082.673746402,220951.234584604,4000000,51265.4826915335,4000000,27322.4240994249,4000000,299539.141375562,4000000,0.531550484192648,0.999959998046938
6.12457185022634,4819993.50025726,21507005.6320715,131231.915063936,219457.154339906,456163.799997135,194887.700138144,4000000,532090.194599107,222551.822660091,4000000,51477.9226915335,4000000,27452.1201726098,4000000,301481.865524234,4000000,0.533848797767692,0.999959998046938
6.14957185022634,4836227.81175177,21576919.0184583,131744.189864274,220139.331758592,456783.919835668,195940.324514898,4000000,532097.47974837,224157.397015153,4000000,51690.3626915335,4000000,27581.818050124,4000000,303429.57775681,4000000,0.536141692992244,0.999959998046938
6.17457185022634,4852452.19665303,21646722.3622237,132256.843648921,220820.65121947,457403.121939921,196993.804343174,4000000,532104.536581135,225767.951379772,4000000,51902.8026915335,4000000,27711.5176754199,4000000,305382.271746725,4000000,0.538429131358322,0.999959998046938
6.19957185022634,4868666.6365576,21716415.8447773,132769.874019037,221501.113499816,458021.407650425,198048.130026839,4000000,532111.372252837,227383.479489612,4000000,52115.2426915335,4000000,27841.218993722,4000000,307339.941174867,4000000,0.540711074871985,0.999959998046938
6.22457185022634,4884871.1131631,21785999.6472056,133283.278582043,222180.719377192,458638.778308599,199103.292012943,4000000,532117.993694663,229003.975086011,4000000,52327.6826915335,4000000,27970.9219519715,4000000,309302.579729515,4000000,0.542987486051949,0.999959998046938
6.24957185022634,4901065.60826806,21855473.9502724,133797.054951617,222859.469629455,459255.235256563,200159.280791545,4000000,532124.407620573,230629.431915991,4000000,52540.1226915336,4000000,28100.6264987725,4000000,311270.181106297,4000000,0.54525832792818,0.999959998046938
6.27457185022634,4917250.10377161,21924838.9344198,134311.200747676,223537.365034764,459870.779836949,201216.086895555,4000000,532130.620534115,232259.843732256,4000000,52752.5626915336,4000000,28230.3325843397,4000000,313242.739008129,4000000,0.547523564040455,0.999959998046938
6.29957185022634,4933424.58167324,21994094.7797686,134825.713596375,224214.406371583,460485.413392739,202273.700900563,4000000,532136.638735014,233895.204293196,4000000,52965.0026915336,4000000,28360.0401604484,4000000,315220.247145177,4000000,0.549783158436903,0.999959998046938
6.32457185022634,4949589.0240726,22063241.6661195,135340.591130088,224890.594418688,461099.137267099,203332.113424677,4000000,532142.468325562,235535.507362888,4000000,53177.4426915336,4000000,28489.7491803848,4000000,317202.699234806,4000000,0.552037075672516,0.999959998046938
6.34957185022634,4965743.4131692,22132279.7729532,135855.830987402,225565.929955174,461711.952803235,204391.315128359,4000000,532148.115216806,237180.746711099,4000000,53389.8826915336,4000000,28619.4595988995,4000000,319190.089001531,4000000,0.554285280807634,0.999959998046938
6.37457185022634,4981887.73126218,22201209.2794316,136371.430813108,226240.413760454,462323.861344252,205451.296714261,4000000,532153.585134539,238830.916113288,4000000,53602.3226915336,4000000,28749.1713721611,4000000,321182.410176982,4000000,0.556527739406407,0.999959998046938
6.39957185022634,4998021.96075004,22270030.3643981,136887.388258185,226914.046614264,462934.864233026,206512.048927063,4000000,532158.88362511,240486.00935061,4000000,53814.7626915336,4000000,28878.8844577118,4000000,323179.656499855,4000000,0.55876441753523,0.999959998046938
6.42457185022634,5014146.08413039,22338743.2063785,137403.700979795,227586.829296667,463544.96281208,207573.56255331,4000000,532164.016061044,242146.020209915,4000000,54027.2026915336,4000000,29008.5988144244,4000000,325181.821715872,4000000,0.560995281761153,0.999959998046938
